ATVI-RM,1,20200826,193000,6431.0000000,6431.0000000,6431.0000000,6431.0000000,1
ATVI-RM,1,20200826,193100,6430.0000000,6430.0000000,6430.0000000,6430.0000000,1
ATVI-RM,1,20200826,193200,6430.0000000,6430.0000000,6430.0000000,6430.0000000,3
ATVI-RM,1,20200826,193300,6433.0000000,6433.0000000,6433.0000000,6433.0000000,2
ATVI-RM,1,20200826,193700,6420.0000000,6420.0000000,6420.0000000,6420.0000000,1
ATVI-RM,1,20200826,193800,6420.0000000,6420.0000000,6420.0000000,6420.0000000,9
ATVI-RM,1,20200826,194000,6424.0000000,6424.0000000,6424.0000000,6424.0000000,2
ATVI-RM,1,20200826,194100,6425.0000000,6425.0000000,6425.0000000,6425.0000000,1
ATVI-RM,1,20200826,194300,6421.0000000,6421.0000000,6421.0000000,6421.0000000,4
ATVI-RM,1,20200826,195000,6415.0000000,6415.0000000,6415.0000000,6415.0000000,1
ATVI-RM,1,20200826,200200,6421.0000000,6421.0000000,6421.0000000,6421.0000000,1
ATVI-RM,1,20200826,200600,6405.0000000,6405.0000000,6405.0000000,6405.0000000,1
ATVI-RM,1,20200826,201400,6410.0000000,6410.0000000,6410.0000000,6410.0000000,1
ATVI-RM,1,20200826,201600,6410.0000000,6410.0000000,6410.0000000,6410.0000000,1
ATVI-RM,1,20200826,201800,6413.0000000,6413.0000000,6413.0000000,6413.0000000,1
ATVI-RM,1,20200826,202200,6408.0000000,6408.0000000,6408.0000000,6408.0000000,6
ATVI-RM,1,20200826,202400,6400.0000000,6401.0000000,6400.0000000,6401.0000000,12
ATVI-RM,1,20200826,202600,6386.0000000,6386.0000000,6386.0000000,6386.0000000,4
ATVI-RM,1,20200826,202700,6386.0000000,6386.0000000,6386.0000000,6386.0000000,1
ATVI-RM,1,20200826,203000,6390.0000000,6390.0000000,6390.0000000,6390.0000000,10
ATVI-RM,1,20200826,204200,6393.0000000,6393.0000000,6393.0000000,6393.0000000,1
ATVI-RM,1,20200826,204400,6407.0000000,6407.0000000,6407.0000000,6407.0000000,1
ATVI-RM,1,20200826,204900,6407.0000000,6407.0000000,6407.0000000,6407.0000000,1
ATVI-RM,1,20200826,210200,6411.0000000,6411.0000000,6411.0000000,6411.0000000,2
ATVI-RM,1,20200826,210600,6411.0000000,6411.0000000,6411.0000000,6411.0000000,2
ATVI-RM,1,20200826,211300,6411.0000000,6411.0000000,6411.0000000,6411.0000000,1
ATVI-RM,1,20200826,211700,6404.0000000,6404.0000000,6404.0000000,6404.0000000,4
ATVI-RM,1,20200826,211900,6400.0000000,6400.0000000,6400.0000000,6400.0000000,6
ATVI-RM,1,20200826,212600,6390.0000000,6390.0000000,6390.0000000,6390.0000000,10
ATVI-RM,1,20200826,213200,6387.0000000,6387.0000000,6387.0000000,6387.0000000,25
ATVI-RM,1,20200826,213300,6380.0000000,6380.0000000,6380.0000000,6380.0000000,1
ATVI-RM,1,20200826,213600,6366.0000000,6366.0000000,6366.0000000,6366.0000000,2
ATVI-RM,1,20200826,213900,6366.0000000,6373.0000000,6366.0000000,6373.0000000,2
ATVI-RM,1,20200826,214300,6371.0000000,6371.0000000,6371.0000000,6371.0000000,2
ATVI-RM,1,20200826,215800,6360.0000000,6360.0000000,6360.0000000,6360.0000000,2
ATVI-RM,1,20200826,220300,6365.0000000,6365.0000000,6365.0000000,6365.0000000,1
ATVI-RM,1,20200826,220600,6370.0000000,6370.0000000,6370.0000000,6370.0000000,1
ATVI-RM,1,20200826,220700,6370.0000000,6374.0000000,6370.0000000,6374.0000000,6
ATVI-RM,1,20200826,220800,6375.0000000,6375.0000000,6375.0000000,6375.0000000,4
ATVI-RM,1,20200826,221200,6376.0000000,6376.0000000,6376.0000000,6376.0000000,5
ATVI-RM,1,20200826,221700,6379.0000000,6379.0000000,6379.0000000,6379.0000000,10
ATVI-RM,1,20200826,221900,6377.0000000,6377.0000000,6377.0000000,6377.0000000,1
ATVI-RM,1,20200826,222400,6380.0000000,6380.0000000,6380.0000000,6380.0000000,1
ATVI-RM,1,20200826,222700,6372.0000000,6372.0000000,6372.0000000,6372.0000000,1
ATVI-RM,1,20200826,224400,6399.0000000,6399.0000000,6399.0000000,6399.0000000,12
ATVI-RM,1,20200826,231100,6433.0000000,6442.0000000,6433.0000000,6442.0000000,100
ATVI-RM,1,20200826,231900,6442.0000000,6442.0000000,6442.0000000,6442.0000000,1
ATVI-RM,1,20200827,100300,6366.0000000,6366.0000000,6366.0000000,6366.0000000,1
ATVI-RM,1,20200827,100400,6366.0000000,6366.0000000,6366.0000000,6366.0000000,1
ATVI-RM,1,20200827,100500,6402.0000000,6402.0000000,6402.0000000,6402.0000000,1
ATVI-RM,1,20200827,100700,6402.0000000,6402.0000000,6363.0000000,6363.0000000,11
ATVI-RM,1,20200827,100800,6401.0000000,6401.0000000,6401.0000000,6401.0000000,2
ATVI-RM,1,20200827,100900,6403.0000000,6404.0000000,6403.0000000,6404.0000000,4
ATVI-RM,1,20200827,101400,6371.0000000,6406.0000000,6371.0000000,6406.0000000,3
ATVI-RM,1,20200827,101700,6396.0000000,6396.0000000,6355.0000000,6355.0000000,8
ATVI-RM,1,20200827,101900,6355.0000000,6355.0000000,6355.0000000,6355.0000000,2
ATVI-RM,1,20200827,102100,6377.0000000,6377.0000000,6377.0000000,6377.0000000,1
ATVI-RM,1,20200827,102500,6380.0000000,6380.0000000,6380.0000000,6380.0000000,1
ATVI-RM,1,20200827,102700,6380.0000000,6380.0000000,6380.0000000,6380.0000000,1
ATVI-RM,1,20200827,103500,6380.0000000,6380.0000000,6360.0000000,6360.0000000,6
ATVI-RM,1,20200827,103700,6360.0000000,6385.0000000,6360.0000000,6385.0000000,101
ATVI-RM,1,20200827,104600,6397.0000000,6397.0000000,6397.0000000,6397.0000000,1
ATVI-RM,1,20200827,104700,6397.0000000,6397.0000000,6397.0000000,6397.0000000,1
ATVI-RM,1,20200827,105000,6399.0000000,6403.0000000,6399.0000000,6403.0000000,3
ATVI-RM,1,20200827,105700,6392.0000000,6392.0000000,6392.0000000,6392.0000000,1
ATVI-RM,1,20200827,110400,6378.0000000,6378.0000000,6378.0000000,6378.0000000,1
ATVI-RM,1,20200827,112400,6370.0000000,6370.0000000,6370.0000000,6370.0000000,1
ATVI-RM,1,20200827,112600,6381.0000000,6381.0000000,6381.0000000,6381.0000000,5
ATVI-RM,1,20200827,112900,6392.0000000,6392.0000000,6392.0000000,6392.0000000,2
ATVI-RM,1,20200827,113200,6386.0000000,6386.0000000,6386.0000000,6386.0000000,1
ATVI-RM,1,20200827,113600,6370.0000000,6370.0000000,6370.0000000,6370.0000000,1
ATVI-RM,1,20200827,113700,6362.0000000,6362.0000000,6362.0000000,6362.0000000,1
ATVI-RM,1,20200827,114600,6390.0000000,6394.0000000,6390.0000000,6392.0000000,3
ATVI-RM,1,20200827,115500,6362.0000000,6362.0000000,6362.0000000,6362.0000000,1
ATVI-RM,1,20200827,115700,6361.0000000,6361.0000000,6361.0000000,6361.0000000,1
ATVI-RM,1,20200827,115900,6380.0000000,6380.0000000,6380.0000000,6380.0000000,11
ATVI-RM,1,20200827,120500,6361.0000000,6361.0000000,6361.0000000,6361.0000000,1
ATVI-RM,1,20200827,120800,6374.0000000,6374.0000000,6374.0000000,6374.0000000,10
ATVI-RM,1,20200827,121800,6376.0000000,6380.0000000,6376.0000000,6380.0000000,8
ATVI-RM,1,20200827,122000,6367.0000000,6367.0000000,6367.0000000,6367.0000000,1
ATVI-RM,1,20200827,123100,6367.0000000,6367.0000000,6367.0000000,6367.0000000,24
ATVI-RM,1,20200827,123200,6360.0000000,6360.0000000,6360.0000000,6360.0000000,1
ATVI-RM,1,20200827,123800,6377.0000000,6377.0000000,6377.0000000,6377.0000000,1
ATVI-RM,1,20200827,131000,6380.0000000,6380.0000000,6380.0000000,6380.0000000,1
ATVI-RM,1,20200827,131300,6380.0000000,6380.0000000,6380.0000000,6380.0000000,2
ATVI-RM,1,20200827,132000,6380.0000000,6380.0000000,6380.0000000,6380.0000000,1
ATVI-RM,1,20200827,132300,6380.0000000,6380.0000000,6380.0000000,6380.0000000,1
ATVI-RM,1,20200827,135700,6403.0000000,6404.0000000,6403.0000000,6404.0000000,6
ATVI-RM,1,20200827,140700,6381.0000000,6381.0000000,6381.0000000,6381.0000000,5
ATVI-RM,1,20200827,142500,6382.0000000,6382.0000000,6380.0000000,6380.0000000,4
ATVI-RM,1,20200827,143000,6380.0000000,6380.0000000,6380.0000000,6380.0000000,1
ATVI-RM,1,20200827,145900,6380.0000000,6380.0000000,6380.0000000,6380.0000000,1
ATVI-RM,1,20200827,150700,6370.0000000,6370.0000000,6370.0000000,6370.0000000,1
ATVI-RM,1,20200827,150800,6370.0000000,6370.0000000,6370.0000000,6370.0000000,1
ATVI-RM,1,20200827,150900,6370.0000000,6370.0000000,6370.0000000,6370.0000000,1
ATVI-RM,1,20200827,152800,6370.0000000,6370.0000000,6370.0000000,6370.0000000,2
ATVI-RM,1,20200827,153800,6360.0000000,6360.0000000,6360.0000000,6360.0000000,1
ATVI-RM,1,20200827,153900,6370.0000000,6370.0000000,6370.0000000,6370.0000000,2
ATVI-RM,1,20200827,154000,6365.0000000,6365.0000000,6365.0000000,6365.0000000,10
ATVI-RM,1,20200827,154200,6365.0000000,6365.0000000,6365.0000000,6365.0000000,1
ATVI-RM,1,20200827,155400,6364.0000000,6364.0000000,6364.0000000,6364.0000000,1
ATVI-RM,1,20200827,160100,6370.0000000,6370.0000000,6370.0000000,6370.0000000,1
ATVI-RM,1,20200827,160500,6389.0000000,6389.0000000,6389.0000000,6389.0000000,3
ATVI-RM,1,20200827,160900,6383.0000000,6383.0000000,6383.0000000,6383.0000000,2
ATVI-RM,1,20200827,161300,6365.0000000,6365.0000000,6360.0000000,6360.0000000,36
ATVI-RM,1,20200827,161400,6356.0000000,6367.0000000,6355.0000000,6367.0000000,6
ATVI-RM,1,20200827,161700,6350.0000000,6350.0000000,6350.0000000,6350.0000000,6
ATVI-RM,1,20200827,161900,6378.0000000,6378.0000000,6334.0000000,6334.0000000,4
ATVI-RM,1,20200827,162300,6374.0000000,6374.0000000,6374.0000000,6374.0000000,1
ATVI-RM,1,20200827,163100,6332.0000000,6332.0000000,6332.0000000,6332.0000000,2
ATVI-RM,1,20200827,163200,6332.0000000,6332.0000000,6332.0000000,6332.0000000,1
ATVI-RM,1,20200827,163300,6375.0000000,6375.0000000,6375.0000000,6375.0000000,10
ATVI-RM,1,20200827,163400,6300.0000000,6300.0000000,6290.0000000,6290.0000000,35
ATVI-RM,1,20200827,163500,6316.0000000,6316.0000000,6316.0000000,6316.0000000,1
ATVI-RM,1,20200827,164000,6306.0000000,6306.0000000,6306.0000000,6306.0000000,1
ATVI-RM,1,20200827,164700,6295.0000000,6295.0000000,6290.0000000,6290.0000000,7
ATVI-RM,1,20200827,164900,6293.0000000,6293.0000000,6293.0000000,6293.0000000,1
ATVI-RM,1,20200827,165000,6296.0000000,6300.0000000,6296.0000000,6300.0000000,3
ATVI-RM,1,20200827,165100,6293.0000000,6293.0000000,6290.0000000,6290.0000000,7
ATVI-RM,1,20200827,165300,6290.0000000,6290.0000000,6290.0000000,6290.0000000,5
ATVI-RM,1,20200827,165400,6287.0000000,6287.0000000,6284.0000000,6284.0000000,5
ATVI-RM,1,20200827,165500,6278.0000000,6278.0000000,6278.0000000,6278.0000000,1
ATVI-RM,1,20200827,170100,6250.0000000,6250.0000000,6250.0000000,6250.0000000,17
